date,catalog_date,source_type,title,countries,relationship,matched_terms,linked_memcon_telcon_titles,local_identifier,naid,empty_folder,access_restriction,source_note,pdf_url,catalog_url
1989-11-03,11/3/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/3/1989,Ecuador,Catalog search lead,Borja,,12810-006,415890173,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/3/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_03_89-12810-006_415890173.pdf,https://catalog.archives.gov/id/415890173
1989-11-06,11/6/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/6/1989,Chile,Catalog search lead,Chile,,12810-012,415890179,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/6/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_06_89-12810-012_415890179.pdf,https://catalog.archives.gov/id/415890179
1989-11-06,11/6/1989,Presidential Daily Diary,[Presidential Daily Diary] 11/6/1989,Chile,Catalog search lead,Chile,,12810-011,415890178,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 11/6/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_06_89-12810-011_415890178.pdf,https://catalog.archives.gov/id/415890178
1989-11-13,11/13/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/13/1989,Paraguay,Catalog search lead,Paraguay,,12811-006,415890193,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/13/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_13_89-12811-006_415890193.pdf,https://catalog.archives.gov/id/415890193
1989-11-13,11/13/1989,Presidential Daily Diary,[Presidential Daily Diary] 11/13/1989,Paraguay,Catalog search lead,Paraguay,,12811-005,415890192,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 11/13/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_13_89-12811-005_415890192.pdf,https://catalog.archives.gov/id/415890192
1989-11-14,11/14/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/14/1989,"Argentina; Bolivia; Brazil; Chile; Colombia; Ecuador; Paraguay; Peru; Suriname; Uruguay; Venezuela",Catalog search lead,"Argentina; Bolivia; Brazil; Chile; Colombia; Ecuador; Paraguay; Peru; Suriname; Uruguay; Venezuela",,12811-008,415890195,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/14/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_14_89-12811-008_415890195.pdf,https://catalog.archives.gov/id/415890195
1989-11-15,11/15/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/15/1989,Paraguay,Catalog search lead,Paraguay,,12811-010,415890197,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/15/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_15_89-12811-010_415890197.pdf,https://catalog.archives.gov/id/415890197
1989-11-20,11/20/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/20/1989,Colombia,Catalog search lead,Colombia,,12811-020,415890207,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/20/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_20_89-12811-020_415890207.pdf,https://catalog.archives.gov/id/415890207
1989-11-22,11/22/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/22/1989,Ecuador,Catalog search lead,Ecuador,,12812-002,415890211,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/22/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_22_89-12812-002_415890211.pdf,https://catalog.archives.gov/id/415890211
1989-11-27,11/27/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/27/1989,Colombia,Matched memcon/telcon date,"Barco; Colombia",Memorandum of Telephone Conversation,12812-012,415890221,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/27/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-012_415890221.pdf,https://catalog.archives.gov/id/415890221
1989-11-27,11/27/1989,Presidential Daily Diary,[Presidential Daily Diary] 11/27/1989 [EMPTY],Colombia,Matched memcon/telcon date,,Memorandum of Telephone Conversation,12812-011,415890220,yes,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 11/27/1989 [EMPTY]. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-011_415890220.pdf,https://catalog.archives.gov/id/415890220
1989-11-28,11/28/1989,Presidential Daily Backup,[Presidential Daily Backup] 11/28/1989,Peru,Catalog search lead,Peru,,12812-014,415890223,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/28/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_28_89-12812-014_415890223.pdf,https://catalog.archives.gov/id/415890223
1989-12-08,12/8/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/8/1989,"Bolivia; Colombia; Peru",Catalog search lead,"Barco; Bolivia; Colombia; Colombian; Peru",,12812-034,415890243,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/8/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_08_89-12812-034_415890243.pdf,https://catalog.archives.gov/id/415890243
1989-12-11,12/11/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/11/1989,"Brazil; Colombia",Catalog search lead,"Barco; Brazil; Colombia",,12813-004,415890249,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/11/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_11_89-12813-004_415890249.pdf,https://catalog.archives.gov/id/415890249
1989-12-16,12/16/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/16/1989,Colombia,Catalog search lead,Barco,,12813-014,415890259,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/16/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_16_89-12813-014_415890259.pdf,https://catalog.archives.gov/id/415890259
1989-12-20,12/20/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/20/1989,"Argentina; Bolivia; Colombia; Venezuela",Matched memcon/telcon date,"Barco; Bolivia; Bolivian; Menem; Paz Zamora",Memorandum of Telephone Conversation,12813-022,415890267,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/20/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_20_89-12813-022_415890267.pdf,https://catalog.archives.gov/id/415890267
1989-12-20,12/20/1989,Presidential Daily Diary,[Presidential Daily Diary] 12/20/1989 [EMPTY],"Argentina; Colombia; Venezuela",Matched memcon/telcon date,,Memorandum of Telephone Conversation,12813-021,415890266,yes,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 12/20/1989 [EMPTY]. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_20_89-12813-021_415890266.pdf,https://catalog.archives.gov/id/415890266
1989-12-21,12/21/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/21/1989,Peru,Catalog search lead,Peru,,12813-024,415890269,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/21/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_21_89-12813-024_415890269.pdf,https://catalog.archives.gov/id/415890269
1989-12-23,12/23/1989,Presidential Daily Backup,[Presidential Daily Backup] 12/23/1989,Venezuela,Catalog search lead,Venezuela,,12813-028,415890273,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/23/1989. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-12_23_89-12813-028_415890273.pdf,https://catalog.archives.gov/id/415890273
1990-01-04,1/4/1990,Presidential Daily Backup,[Presidential Daily Backup] 1/4/1990,Ecuador,Catalog search lead,Ecuador,,12814-018,415890297,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/4/1990. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_04_90-12814-018_415890297.pdf,https://catalog.archives.gov/id/415890297
1990-01-08,1/8/1990,Presidential Daily Backup,[Presidential Daily Backup] 1/8/1990,Colombia,Catalog search lead,"Barco; Colombia",,12814-026,415890305,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/8/1990. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_08_90-12814-026_415890305.pdf,https://catalog.archives.gov/id/415890305
1990-01-10,1/10/1990,Presidential Daily Backup,[Presidential Daily Backup] 1/10/1990,Colombia,Catalog search lead,Barco,,12814-030,415890309,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/10/1990. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_10_90-12814-030_415890309.pdf,https://catalog.archives.gov/id/415890309
1990-01-10,1/10/1990,Presidential Daily Diary,[Presidential Daily Diary] 1/10/1990,Colombia,Catalog search lead,"Barco; Colombia",,12814-029,415890308,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/10/1990. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_10_90-12814-029_415890308.pdf,https://catalog.archives.gov/id/415890308
1990-01-11,1/11/1990,Presidential Daily Backup,[Presidential Daily Backup] 1/11/1990,Argentina,Catalog search lead,Argentina,,12815-002,415890311,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/11/1990. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_11_90-12815-002_415890311.pdf,https://catalog.archives.gov/id/415890311
